Date,Region,District,Crop,Seed_Price_Per_Kg,Fertilizer_Price_Per_Kg,Herbicide_Price_Per_Litre,Pesticide_Price_Per_Litre,Labor_Cost_Per_Day,Rainfall_Index,Soil_Fertility_Index
2018-10-01,Eastern,Iganga,Sunflower,2322,2469,8443,11835,5006,126,0.72
2018-10-01,Eastern,Mbale,Sunflower,2800,2094,11076,13350,5708,115,0.6
2018-10-01,Central,Mukono,Groundnuts,3482,2927,12608,15666,6456,145,0.76
2018-10-01,Central,Kampala,Groundnuts,2678,2437,13370,13780,5980,147,0.89
2018-10-01,Central,Luweero,Sorghum,3802,3492,11915,14838,6060,105,0.73
2018-10-01,Central,Kampala,Sorghum,2889,3217,13406,16541,6025,178,0.79
2018-10-01,Central,Mukono,Sorghum,3154,3284,13694,15596,6933,107,0.8
2018-10-01,Central,Masaka,Sweet Potatoes,3866,3011,13636,17772,5305,126,0.77
2018-10-01,Central,Mukono,Matooke,4009,3160,12649,13776,6013,87,0.74
2018-10-01,Central,Wakiso,Sweet Potatoes,3267,3154,11533,15713,7329,134,0.77
2018-10-01,Central,Luweero,Cotton,4177,2908,13649,17313,6086,127,0.77
2018-10-01,Central,Mukono,Cotton,3587,2960,12977,18059,6245,155,0.89
2018-10-01,Central,Wakiso,Cotton,3442,2767,13822,15682,6233,141,0.86
2018-10-01,Central,Wakiso,Soybeans,3500,2820,13726,16489,7040,151,0.67
2018-10-01,Central,Mukono,Soybeans,2908,2977,12169,14130,6323,110,0.85
2018-10-01,Central,Kampala,Soybeans,3887,2879,12538,16463,6080,80,0.82
2018-10-01,Central,Kampala,Sweet Potatoes,3642,3054,14063,13560,4834,120,0.8
2018-10-01,Central,Wakiso,Sunflower,3296,2840,11959,15290,5420,173,0.74
2018-10-01,Central,Wakiso,Matooke,3877,2522,12148,15771,6444,135,0.87
2018-10-01,Central,Masaka,Cassava,3422,2139,12157,15380,6029,158,0.79
2018-10-01,Central,Luweero,Maize,3453,2605,9807,10421,7715,146,0.73
2018-10-01,Central,Mukono,Maize,3176,2645,10071,13776,7089,84,0.8
2018-10-01,Central,Masaka,Maize,3659,3007,8956,13619,7521,105,0.86
2018-10-01,Central,Mukono,Beans,4749,2320,8548,10989,5694,75,0.89
2018-10-01,Central,Luweero,Beans,4137,2281,8890,9840,6819,149,0.75
2018-10-01,Central,Masaka,Beans,3796,2266,10982,10445,7948,126,0.85
2018-10-01,Central,Kampala,Matooke,3152,3098,13321,16806,5167,122,0.71
2018-10-01,Central,Luweero,Coffee,5939,3268,15040,15160,7673,155,1.0
2018-10-01,Central,Masaka,Coffee,5256,3312,16287,16081,8833,102,0.89
2018-10-01,Central,Kampala,Rice,3631,3006,12748,16285,5089,168,0.71
2018-10-01,Central,Luweero,Rice,3334,2410,13973,18685,6105,147,0.85
2018-10-01,Central,Masaka,Rice,3372,2451,12311,16296,6105,190,0.88
2018-10-01,Central,Kampala,Cassava,3880,3166,11612,16860,6243,108,0.82
2018-10-01,Central,Wakiso,Cassava,3709,2643,14626,17129,5898,91,0.82
2018-10-01,Central,Kampala,Coffee,4927,3440,14975,17416,6704,117,0.9
2018-10-01,Central,Mukono,Sunflower,3715,2809,13107,16541,6137,161,0.67
2018-10-01,Central,Masaka,Groundnuts,3556,2761,14584,16665,6046,135,0.74
2018-10-01,Eastern,Soroti,Maize,2947,1653,8681,10729,4692,155,0.77
2018-10-01,Eastern,Tororo,Groundnuts,3283,2046,9609,15254,4258,100,0.73
2018-10-01,Eastern,Mbale,Groundnuts,3025,2197,11360,11270,4710,103,0.64
2018-10-01,Eastern,Jinja,Sorghum,2499,2000,9562,11141,4660,108,0.76
2018-10-01,Eastern,Tororo,Sorghum,2912,2244,10277,14150,4461,150,0.79
2018-10-01,Eastern,Mbale,Sorghum,2546,2709,10584,12352,5143,138,0.77
2018-10-01,Eastern,Tororo,Sweet Potatoes,2630,2150,9621,11726,5558,92,0.84
2018-10-01,Eastern,Jinja,Sweet Potatoes,2413,2154,12895,11890,5577,122,0.63
2018-10-01,Eastern,Iganga,Sweet Potatoes,2764,2155,9758,11723,4551,144,0.73
2018-10-01,Eastern,Iganga,Cotton,2946,2262,10934,11520,4720,154,0.65
2018-10-01,Eastern,Mbale,Cotton,2870,2162,11484,12556,5002,163,0.68
2018-10-01,Eastern,Tororo,Cotton,2673,2184,10249,14927,4838,108,0.76
2018-10-01,Eastern,Tororo,Soybeans,2445,2511,10543,14138,5061,130,0.82
2018-10-01,Eastern,Soroti,Soybeans,2761,1991,11943,10460,5171,140,0.75
2018-10-01,Eastern,Jinja,Soybeans,2712,2060,9858,13300,3971,86,0.82
2018-10-01,Central,Luweero,Sunflower,3286,2734,14861,16832,5115,166,0.61
2018-10-01,Eastern,Iganga,Groundnuts,2766,2528,11249,12338,4183,150,0.75
2018-10-01,Eastern,Tororo,Matooke,3015,2259,10952,14882,4876,138,0.77
2018-10-01,Eastern,Tororo,Sunflower,2636,1887,11248,11425,4935,153,0.64
2018-10-01,Eastern,Soroti,Beans,2741,1827,5784,7637,4184,137,0.72
2018-10-01,Eastern,Tororo,Maize,2806,2287,8089,11267,5664,97,0.59
2018-10-01,Eastern,Mbale,Maize,2981,1956,7749,10639,5204,144,0.7
2018-10-01,Eastern,Mbale,Beans,3503,2092,7517,8138,5559,167,0.76
2018-10-01,Eastern,Tororo,Beans,3256,1782,8023,10159,5451,135,0.74
2018-10-01,Eastern,Jinja,Matooke,2326,2451,11674,15436,4160,171,0.76
2018-10-01,Eastern,Iganga,Coffee,4836,2680,11370,14939,5359,141,0.63
2018-10-01,Eastern,Tororo,Coffee,5009,2447,13305,16316,7162,174,0.57
2018-10-01,Eastern,Soroti,Coffee,5056,2585,13239,16211,8156,111,0.77
2018-10-01,Eastern,Tororo,Rice,2843,2038,9105,13951,5213,105,0.66
2018-10-01,Eastern,Jinja,Rice,3075,2350,11894,13692,4973,135,0.72
2018-10-01,Eastern,Mbale,Rice,2721,2143,10150,12949,4432,179,0.87
2018-10-01,Eastern,Iganga,Cassava,2949,2171,12394,13259,4439,165,0.64
2018-10-01,Eastern,Mbale,Cassava,2597,2430,13001,10989,4889,212,0.69
2018-10-01,Eastern,Tororo,Cassava,2278,2094,10167,10887,5773,159,0.63
2018-10-01,Eastern,Soroti,Matooke,2614,2347,11804,13137,4467,168,0.63
2018-11-01,Northern,Kitgum,Sweet Potatoes,2796,2050,10443,12395,4216,45,0.69
2018-11-01,Northern,Nebbi,Sweet Potatoes,2544,1726,8726,9920,4599,50,0.55
2018-11-01,Northern,Gulu,Sunflower,2076,2167,8607,13342,4294,55,0.66
2018-11-01,Northern,Lira,Sorghum,2464,1849,8352,11325,3941,36,0.58
2018-11-01,Northern,Arua,Sorghum,2407,2240,8069,12856,4037,41,0.64
2018-11-01,Northern,Gulu,Sorghum,2339,2292,10760,10024,4411,50,0.46
2018-11-01,Northern,Gulu,Sweet Potatoes,2270,1905,7699,11674,4060,53,0.74
2018-11-01,Northern,Arua,Sunflower,2370,1972,8512,10765,3870,38,0.62
2018-11-01,Northern,Arua,Cotton,2481,1856,8501,12664,4329,63,0.61
2018-11-01,Northern,Kitgum,Cotton,2718,1736,9550,11483,4997,47,0.57
2018-11-01,Northern,Arua,Soybeans,2751,2081,9629,9806,3963,57,0.62
2018-11-01,Northern,Nebbi,Soybeans,2672,2454,10235,12389,4326,34,0.6
2018-11-01,Northern,Kitgum,Soybeans,2694,2150,8342,12198,5043,66,0.65
2018-11-01,Northern,Kitgum,Sunflower,2700,1778,10768,11143,4302,42,0.7
2018-11-01,Northern,Nebbi,Groundnuts,2078,2179,8075,10666,4897,35,0.64
2018-11-01,Northern,Lira,Cotton,2777,2177,10087,10098,5318,35,0.66
2018-11-01,Northern,Kitgum,Groundnuts,2690,1994,9070,11990,3647,49,0.61
2018-11-01,Northern,Gulu,Rice,2018,2230,10768,11633,4786,52,0.59
2018-11-01,Northern,Kitgum,Matooke,2591,1936,9156,14286,4158,62,0.55
2018-11-01,Northern,Kitgum,Maize,2834,2154,6484,8300,5680,52,0.6
2018-11-01,Northern,Arua,Beans,3517,1538,7941,7383,5438,48,0.56
2018-11-01,Northern,Gulu,Beans,3169,1836,7095,7277,4222,34,0.56
2018-11-01,Northern,Kitgum,Beans,3723,1707,8051,8966,4169,26,0.58
2018-11-01,Northern,Nebbi,Coffee,3701,2044,11239,14767,5480,65,0.68
2018-11-01,Northern,Lira,Coffee,3922,2524,14125,14722,4201,35,0.68
2018-11-01,Northern,Gulu,Groundnuts,3050,1968,8238,11045,3633,49,0.58
2018-11-01,Northern,Arua,Coffee,4317,2699,12806,13824,5837,44,0.54
2018-11-01,Northern,Lira,Rice,2154,1719,7842,11722,4133,58,0.54
2018-11-01,Northern,Nebbi,Cassava,2680,1878,8971,13544,4011,51,0.63
2018-11-01,Northern,Gulu,Cassava,2704,2270,9188,10186,4361,55,0.7
2018-11-01,Northern,Kitgum,Cassava,2505,1684,8779,12562,4689,52,0.6
2018-11-01,Northern,Arua,Matooke,2876,2314,8017,12982,5663,53,0.64
2018-11-01,Northern,Lira,Matooke,2485,1798,10068,10107,4646,52,0.62
2018-11-01,Northern,Kitgum,Rice,2265,2032,9530,11189,2894,56,0.5
2018-11-01,Western,Kasese,Maize,3214,2110,8512,11628,5312,173,0.64
2018-11-01,Western,Kasese,Sunflower,2698,2254,9401,11780,4623,203,0.67
2018-11-01,Western,Hoima,Maize,2546,1681,8963,9886,5374,163,0.73
2018-11-01,Western,Kasese,Sorghum,3077,2445,9270,14076,4855,127,0.82
2018-11-01,Western,Mbarara,Sorghum,2491,2322,11494,11943,4023,161,0.79
2018-11-01,Western,Fort Portal,Sweet Potatoes,2622,2218,10341,11563,4526,86,0.71
2018-11-01,Western,Mbarara,Sweet Potatoes,2576,2286,10158,13139,4118,154,0.77
2018-11-01,Western,Kasese,Sweet Potatoes,2954,2373,8587,13461,3624,137,0.78
2018-11-01,Western,Mbarara,Cotton,2357,1737,8051,14361,4598,136,0.88
2018-11-01,Western,Kabale,Sorghum,3145,2096,8440,12635,5002,207,0.56
2018-11-01,Western,Fort Portal,Cotton,2717,2719,10795,13098,4591,173,0.81
2018-11-01,Western,Fort Portal,Soybeans,2585,2281,11144,11960,4371,161,0.63
2018-11-01,Western,Kasese,Soybeans,2887,2098,9292,13123,4501,160,0.76
2018-11-01,Western,Hoima,Soybeans,2575,1689,10094,12526,4317,171,0.85
2018-11-01,Western,Hoima,Sunflower,2742,2202,11065,12636,5014,135,0.7
2018-11-01,Western,Fort Portal,Sunflower,2413,2027,10349,10615,5081,183,0.85
2018-11-01,Northern,Nebbi,Maize,3218,1696,6485,8759,4655,46,0.66
2018-11-01,Western,Kasese,Cotton,2742,2605,12071,13272,4614,133,0.87
2018-11-01,Western,Kasese,Groundnuts,2426,2204,10189,12425,4315,162,0.68
2018-11-01,Western,Mbarara,Groundnuts,2839,2112,9831,12371,4432,182,0.81
2018-11-01,Western,Fort Portal,Groundnuts,2712,1839,9120,13357,3903,145,0.72
2018-11-01,Western,Kasese,Beans,3874,1814,8272,8801,3716,175,0.82
2018-11-01,Western,Fort Portal,Beans,3710,1640,7160,9566,4862,84,0.76
2018-11-01,Western,Mbarara,Beans,3080,2026,7209,6918,5562,150,0.78
2018-11-01,Western,Kabale,Coffee,3803,2563,12972,15420,6620,184,0.69
2018-11-01,Western,Kasese,Coffee,4178,2435,12657,11959,5498,172,0.73
2018-11-01,Western,Mbarara,Coffee,4485,1996,11939,15436,6630,180,0.73
2018-11-01,Western,Fort Portal,Rice,2573,1957,8988,13447,5171,155,0.73
2018-11-01,Western,Mbarara,Rice,2934,1722,8609,12945,4753,140,0.7
2018-11-01,Western,Hoima,Rice,3170,2298,8740,11848,5308,136,0.76
2018-11-01,Western,Kabale,Cassava,2507,2440,10821,10450,4089,132,0.73
2018-11-01,Western,Kasese,Cassava,2591,2276,10481,11112,3853,121,0.74
2018-11-01,Western,Hoima,Cassava,2910,1964,8880,14151,4938,139,0.81
2018-11-01,Western,Kabale,Matooke,2756,1869,11502,12040,4960,177,0.87
2018-11-01,Western,Mbarara,Matooke,2581,1869,11192,10780,4845,213,0.77
2018-11-01,Western,Kasese,Matooke,3195,1816,12142,15210,4008,118,0.74
2018-11-01,Western,Fort Portal,Maize,2476,2100,7062,10054,5677,161,0.68
2018-11-01,Northern,Gulu,Maize,2790,1751,7363,11102,4600,47,0.5
2018-11-01,Eastern,Soroti,Sunflower,2487,2452,11136,11734,5115,193,0.63
2018-11-01,Eastern,Mbale,Sunflower,2144,2071,8623,11654,3903,178,0.63
2018-11-01,Central,Kampala,Groundnuts,3719,2931,13989,15420,6043,172,0.72
2018-11-01,Central,Masaka,Groundnuts,3972,2657,12451,18867,5167,129,0.82
2018-11-01,Central,Mukono,Sorghum,3782,3194,14729,14724,5728,188,0.88
2018-11-01,Central,Wakiso,Sorghum,3301,3211,13778,16684,5861,180,0.93
2018-11-01,Central,Luweero,Sorghum,3586,2926,14904,13287,6530,138,0.74
2018-11-01,Central,Mukono,Sweet Potatoes,3737,3166,14524,14979,7171,141,0.72
2018-11-01,Central,Mukono,Matooke,4415,3074,13970,16357,5911,132,0.85
2018-11-01,Central,Kampala,Sweet Potatoes,3898,2884,12136,16353,5696,134,0.9
2018-11-01,Central,Masaka,Cotton,3920,3062,11881,12169,5111,170,0.84
2018-11-01,Central,Mukono,Cotton,4305,2380,12263,15546,6462,166,0.87
2018-11-01,Central,Wakiso,Cotton,3804,2884,11815,16775,6320,103,0.78
2018-11-01,Central,Wakiso,Soybeans,4041,2635,14440,16537,6608,139,0.73
2018-11-01,Central,Masaka,Soybeans,3953,3059,14529,17219,5955,161,0.7
2018-11-01,Central,Kampala,Soybeans,3121,2875,12991,18314,6358,137,0.97
2018-11-01,Central,Masaka,Sweet Potatoes,3611,2542,15348,14978,6438,182,0.89
2018-11-01,Central,Masaka,Sunflower,3179,2472,14659,13908,6938,218,0.69
2018-11-01,Central,Wakiso,Matooke,3138,2890,13240,16295,6202,173,0.78
2018-11-01,Central,Mukono,Cassava,3574,2487,14335,17585,5497,172,0.71
2018-11-01,Central,Mukono,Maize,4386,3091,10104,13380,6635,166,0.94
2018-11-01,Central,Luweero,Maize,3596,3041,10320,12967,8051,161,1.0
2018-11-01,Central,Masaka,Maize,3337,2397,10498,12756,6638,83,0.95
2018-11-01,Central,Mukono,Beans,5778,2591,10230,9310,6448,142,0.9
2018-11-01,Central,Kampala,Beans,4043,3171,9732,10424,5936,148,0.79
2018-11-01,Central,Luweero,Beans,4567,2236,9420,9894,5703,188,0.82
2018-11-01,Central,Luweero,Matooke,3526,2726,14039,14859,6524,139,0.8
2018-11-01,Central,Mukono,Coffee,6188,3099,14099,18456,7844,143,0.76
2018-11-01,Central,Kampala,Coffee,5872,3709,16011,16083,8489,139,0.94
2018-11-01,Central,Mukono,Rice,3173,2764,12773,14054,5803,150,0.79
2018-11-01,Central,Masaka,Rice,3426,2916,13329,14549,6221,136,0.82
2018-11-01,Central,Wakiso,Rice,4073,3058,13794,16768,4981,133,0.9
2018-11-01,Central,Luweero,Cassava,3740,3087,13302,17674,6573,129,0.74
2018-11-01,Central,Wakiso,Cassava,2702,2932,11995,17508,5606,156,0.8
2018-11-01,Central,Luweero,Coffee,5063,3525,14515,19723,5822,199,0.77
2018-11-01,Central,Wakiso,Sunflower,3841,2574,13091,17640,5360,172,0.89
2018-11-01,Central,Wakiso,Groundnuts,3621,2766,12377,14938,5312,122,0.8
2018-11-01,Eastern,Mbale,Maize,3106,2338,7529,10114,5751,145,0.81
2018-11-01,Eastern,Jinja,Groundnuts,2904,2643,9271,11681,4646,143,0.83
2018-11-01,Eastern,Iganga,Groundnuts,2954,2189,12140,11509,4879,154,0.68
2018-11-01,Eastern,Tororo,Sorghum,3084,2519,11145,11086,5500,140,0.6
2018-11-01,Eastern,Soroti,Sorghum,2594,2473,9692,14322,4744,81,0.77
2018-11-01,Eastern,Iganga,Sorghum,2940,2131,10431,13097,4713,141,0.61
2018-11-01,Eastern,Jinja,Sweet Potatoes,2977,2666,12098,14001,5171,117,0.79
2018-11-01,Eastern,Tororo,Sweet Potatoes,1886,2117,11777,12689,4657,121,0.68
2018-11-01,Eastern,Iganga,Sweet Potatoes,2752,2281,9580,11274,4356,126,0.65
2018-11-01,Eastern,Iganga,Cotton,2326,2218,9465,12591,5055,108,0.85
2018-11-01,Eastern,Mbale,Cotton,2621,2148,9674,12589,5758,121,0.74
2018-11-01,Eastern,Tororo,Cotton,3036,1989,11813,13828,4336,189,0.84
2018-11-01,Eastern,Tororo,Soybeans,3065,2270,9946,9746,4719,119,0.57
2018-11-01,Eastern,Soroti,Soybeans,2546,2112,11537,13701,4277,104,0.82
2018-11-01,Eastern,Jinja,Soybeans,3144,2205,11069,14116,4923,160,0.64
2018-11-01,Central,Luweero,Sunflower,3544,2457,11861,19524,5801,201,0.79
2018-11-01,Eastern,Soroti,Groundnuts,2470,2427,8680,12543,4169,158,0.73
2018-11-01,Eastern,Iganga,Matooke,3237,1891,10923,16400,5577,152,0.69
2018-11-01,Eastern,Iganga,Sunflower,2699,2099,11580,14707,3759,152,0.78
2018-11-01,Eastern,Soroti,Beans,3681,1541,6876,8229,5685,81,0.84
2018-11-01,Eastern,Iganga,Maize,3089,2213,8640,12457,7264,145,0.75
2018-11-01,Eastern,Jinja,Maize,3193,2441,8745,10684,5046,143,0.69
2018-11-01,Eastern,Iganga,Beans,4409,2427,7839,8953,6402,84,0.76
2018-11-01,Eastern,Jinja,Beans,3473,2022,6949,8799,4874,194,0.59
2018-11-01,Eastern,Mbale,Matooke,3012,2028,8081,11522,5876,137,0.79
2018-11-01,Eastern,Mbale,Coffee,3496,2821,11154,15771,7117,135,0.79
2018-11-01,Eastern,Tororo,Coffee,4386,2302,12712,14093,6035,175,0.69
2018-11-01,Eastern,Soroti,Coffee,4591,2640,11277,17515,7238,136,0.78
2018-11-01,Eastern,Soroti,Rice,2840,2105,9045,14135,4091,120,0.64
2018-11-01,Eastern,Jinja,Rice,2885,2351,9508,11937,4857,126,0.69
2018-11-01,Eastern,Iganga,Rice,2338,1878,9819,12809,5677,139,0.6
2018-11-01,Eastern,Jinja,Cassava,3148,2286,10556,15185,4889,114,0.66
2018-11-01,Eastern,Iganga,Cassava,3111,2069,10515,13410,4647,144,0.73
2018-11-01,Eastern,Tororo,Cassava,2609,2443,8990,13238,4585,168,0.71
2018-11-01,Eastern,Soroti,Matooke,2066,2351,10482,13811,4325,143,0.65
2018-12-01,Northern,Nebbi,Sweet Potatoes,2703,2208,9813,10409,3838,19,0.65
2018-12-01,Northern,Gulu,Sweet Potatoes,2246,1817,8636,11849,4525,22,0.58
2018-12-01,Northern,Nebbi,Sunflower,2732,1767,8134,12963,4550,14,0.58
2018-12-01,Northern,Lira,Sorghum,2328,2235,8113,11600,3747,22,0.8
2018-12-01,Northern,Arua,Sorghum,2452,1947,8944,11938,5360,34,0.56
2018-12-01,Northern,Kitgum,Sorghum,3298,2060,10517,13594,4804,27,0.71
2018-12-01,Northern,Kitgum,Sweet Potatoes,2752,2078,9521,11309,3991,28,0.52
2018-12-01,Northern,Gulu,Sunflower,2507,1605,7953,9520,4252,19,0.55
2018-12-01,Northern,Nebbi,Cotton,2826,2022,9195,11846,4609,27,0.65
2018-12-01,Northern,Arua,Cotton,2838,2188,10178,12072,4117,29,0.73
2018-12-01,Northern,Gulu,Soybeans,2794,1837,8346,11237,4066,33,0.69
2018-12-01,Northern,Arua,Soybeans,2355,1796,9232,14117,4873,28,0.52
2018-12-01,Northern,Lira,Soybeans,2418,2260,9534,11439,4253,23,0.62
2018-12-01,Northern,Arua,Sunflower,2533,2231,8785,12721,4081,19,0.6
2018-12-01,Northern,Lira,Groundnuts,2672,2034,9582,10278,4095,17,0.73
2018-12-01,Northern,Kitgum,Cotton,2737,1803,10124,11386,4087,32,0.62
2018-12-01,Northern,Gulu,Groundnuts,2252,2097,10061,11733,4139,24,0.63
2018-12-01,Northern,Kitgum,Rice,2430,2109,8699,11829,4622,34,0.69
2018-12-01,Northern,Lira,Matooke,2488,2092,9221,13730,4154,22,0.66
2018-12-01,Northern,Arua,Maize,2978,2259,7409,9086,3851,32,0.59
2018-12-01,Northern,Lira,Beans,3577,1670,6845,6761,4221,20,0.61
2018-12-01,Northern,Nebbi,Beans,2884,1672,7238,8683,4231,25,0.66
2018-12-01,Northern,Arua,Beans,2985,1678,6711,7687,5183,26,0.48
2018-12-01,Northern,Lira,Coffee,3418,2161,10134,11998,6131,23,0.61
2018-12-01,Northern,Nebbi,Coffee,4745,2229,12550,14554,6669,29,0.54
2018-12-01,Northern,Arua,Groundnuts,2819,2247,7767,11088,3887,22,0.6
2018-12-01,Northern,Kitgum,Coffee,4752,2337,11799,13407,5840,33,0.54
2018-12-01,Northern,Lira,Rice,2851,2212,9508,10559,4471,25,0.67
2018-12-01,Northern,Lira,Cassava,2617,2170,9087,13751,4911,28,0.66
2018-12-01,Northern,Kitgum,Cassava,2623,1838,10249,11698,4312,15,0.6
2018-12-01,Northern,Gulu,Cassava,2490,1896,8494,14235,5301,16,0.55
2018-12-01,Northern,Nebbi,Matooke,2702,1995,9078,11049,4516,25,0.49
2018-12-01,Northern,Gulu,Matooke,2311,1818,8897,12326,4866,24,0.54
2018-12-01,Northern,Gulu,Rice,2124,2139,9183,11803,4934,21,0.65
2018-12-01,Western,Fort Portal,Maize,2865,2216,7676,8868,4378,94,0.68
2018-12-01,Western,Mbarara,Sunflower,2705,2689,10851,12829,5205,106,0.64
2018-12-01,Western,Hoima,Maize,3079,2214,8104,10551,5556,74,0.76
2018-12-01,Western,Kasese,Sorghum,2773,2020,12392,13883,3785,86,0.64
2018-12-01,Western,Kabale,Sorghum,2635,2266,9004,10743,3618,88,0.66
2018-12-01,Western,Mbarara,Sweet Potatoes,2792,2052,10516,14273,4157,78,0.64
2018-12-01,Western,Kasese,Sweet Potatoes,2569,2388,9716,13620,5447,62,0.6
2018-12-01,Western,Kabale,Sweet Potatoes,2202,2030,11968,13146,4314,115,0.8
2018-12-01,Western,Hoima,Cotton,2896,2295,12155,12786,5933,84,0.67
2018-12-01,Western,Mbarara,Sorghum,2804,2499,8498,14786,4804,96,0.72
2018-12-01,Western,Kasese,Cotton,2801,1841,10252,15899,5504,115,0.76
2018-12-01,Western,Hoima,Soybeans,2275,2577,10435,11689,3986,131,0.63
2018-12-01,Western,Fort Portal,Soybeans,2849,2516,10724,10043,5331,54,0.65
2018-12-01,Western,Mbarara,Soybeans,2434,1966,8902,13268,4797,118,0.69
2018-12-01,Western,Kabale,Sunflower,3119,2214,10384,13876,4853,92,0.83
2018-12-01,Western,Hoima,Sunflower,2472,2031,9704,11806,4563,121,0.82
2018-12-01,Northern,Lira,Maize,3056,1829,8256,9818,5241,22,0.6
2018-12-01,Western,Mbarara,Cotton,2864,2319,9405,13173,4294,85,0.7
2018-12-01,Western,Kasese,Groundnuts,2502,1924,9907,11494,4917,103,0.9
2018-12-01,Western,Fort Portal,Groundnuts,2709,1836,8750,11355,4338,94,0.78
2018-12-01,Western,Hoima,Groundnuts,2905,2329,10538,11594,5288,112,0.73
2018-12-01,Western,Kabale,Beans,3590,1828,7569,8367,5353,117,0.77
2018-12-01,Western,Hoima,Beans,3678,2116,7013,7755,4915,107,0.7
2018-12-01,Western,Kasese,Beans,3094,1988,7260,8518,5275,106,0.73
2018-12-01,Western,Kabale,Coffee,4385,2883,13764,16036,6200,113,0.67
2018-12-01,Western,Mbarara,Coffee,4234,1928,11167,16037,6227,109,0.69
2018-12-01,Western,Hoima,Coffee,3624,2595,13915,12997,6390,55,0.71
2018-12-01,Western,Kabale,Rice,3265,2414,10713,10885,4828,99,0.68
2018-12-01,Western,Kasese,Rice,2227,2030,9585,13021,4972,110,0.71
2018-12-01,Western,Fort Portal,Rice,2919,1950,10762,12190,5498,81,0.75
2018-12-01,Western,Hoima,Cassava,2350,2068,8551,14988,4198,86,0.83
2018-12-01,Western,Kabale,Cassava,2646,2125,9994,12770,4678,114,0.83
2018-12-01,Western,Kasese,Cassava,2618,2337,10635,13173,4381,63,0.73
2018-12-01,Western,Hoima,Matooke,2309,1808,8797,12014,4587,101,0.74
2018-12-01,Western,Mbarara,Matooke,3304,2199,11047,12382,4242,97,0.52
2018-12-01,Western,Kabale,Matooke,2874,2032,10853,10445,4063,84,0.67
2018-12-01,Western,Kabale,Maize,2861,2266,7945,9361,5369,125,0.73
2018-12-01,Northern,Kitgum,Maize,2622,1966,6543,10026,5945,26,0.52
2018-12-01,Eastern,Soroti,Sunflower,2665,2390,9804,11428,4805,79,0.73
2018-12-01,Eastern,Jinja,Sunflower,2819,2252,10815,12439,4968,74,0.89
2018-12-01,Central,Luweero,Groundnuts,3714,2360,13839,15190,5246,88,0.82
2018-12-01,Central,Kampala,Groundnuts,4348,2679,14449,15542,5172,91,0.84
2018-12-01,Central,Luweero,Sorghum,4008,2887,11992,15307,4778,101,0.89
2018-12-01,Central,Kampala,Sorghum,3417,2988,15137,16028,5825,93,0.91
2018-12-01,Central,Mukono,Sorghum,3689,2926,15110,16253,6509,74,1.03
2018-12-01,Central,Luweero,Sweet Potatoes,3691,2600,15034,17910,5432,81,0.85
2018-12-01,Central,Mukono,Groundnuts,3301,2926,13593,16244,6057,99,0.81
2018-12-01,Central,Masaka,Sweet Potatoes,3744,3364,12077,16628,5918,76,0.93
2018-12-01,Central,Wakiso,Cotton,3488,3168,13452,17417,6163,114,0.73
2018-12-01,Central,Masaka,Cotton,3377,3001,14123,18002,6107,83,0.8
2018-12-01,Central,Mukono,Cotton,3536,2376,12785,15444,6689,83,0.89
2018-12-01,Central,Kampala,Soybeans,3342,3134,10267,14529,5108,104,0.73
2018-12-01,Central,Mukono,Soybeans,3328,2920,11072,15861,5538,92,0.56
2018-12-01,Central,Masaka,Soybeans,3457,2765,12787,15181,6387,93,0.82
2018-12-01,Central,Kampala,Sweet Potatoes,3460,3514,12241,19481,7213,106,0.8
2018-12-01,Central,Kampala,Sunflower,2837,2900,12915,17754,5414,82,0.82
2018-12-01,Central,Kampala,Matooke,3614,2560,12346,16128,6504,94,0.93
2018-12-01,Central,Wakiso,Matooke,3602,2153,12998,15426,6258,98,0.88
2018-12-01,Central,Mukono,Maize,3668,2210,9363,12000,8619,94,0.93
2018-12-01,Central,Kampala,Maize,3722,2845,10988,12842,5931,82,0.91
2018-12-01,Central,Luweero,Beans,4247,2223,10542,11459,5966,88,0.77
2018-12-01,Central,Masaka,Beans,3651,2417,9422,10570,6524,105,0.83
2018-12-01,Central,Mukono,Beans,4466,2373,9635,12376,6760,87,0.76
2018-12-01,Central,Wakiso,Coffee,5835,3110,14329,18744,8821,93,0.88
2018-12-01,Central,Luweero,Matooke,3038,2706,12749,14773,5147,62,0.79
2018-12-01,Central,Masaka,Coffee,4214,3610,12183,21759,8413,106,0.79
2018-12-01,Central,Masaka,Rice,3646,3305,14457,11259,5412,84,0.93
2018-12-01,Central,Wakiso,Rice,3496,2316,14873,17649,7126,94,0.76
2018-12-01,Central,Mukono,Rice,3543,3220,11824,17100,6341,87,0.89
2018-12-01,Central,Kampala,Cassava,3658,2732,14533,14301,5821,87,0.76
2018-12-01,Central,Luweero,Cassava,3070,2789,12729,16947,5146,84,0.74
